target_name,kind,method,scheme,stl,seed,d,kappa,tau,dt,batch_size,n_steps,tail_mean_gap,tail_median_gap,tail_std_gap,final_gap,tail_steps,spd_fail
gaussian,gaussian,kl_stl,kl,1,16,8,10000.0,0.0,0.1,1,2000,-3.552713678800501e-15,-3.552713678800501e-15,0.0,-3.552713678800501e-15,400,0
gaussian,gaussian,kl_stl,kl,1,17,8,10000.0,0.0,0.1,1,2000,-3.552713678800501e-15,-3.552713678800501e-15,0.0,-3.552713678800501e-15,400,0
gaussian,gaussian,kl_stl,kl,1,18,8,10000.0,0.0,0.1,1,2000,-3.552713678800501e-15,-3.552713678800501e-15,0.0,-3.552713678800501e-15,400,0
gaussian,gaussian,kl_stl,kl,1,19,8,10000.0,0.0,0.1,1,2000,-3.552713678800501e-15,-3.552713678800501e-15,0.0,-3.552713678800501e-15,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,0,8,10000.0,0.0,0.1,4,2000,-3.1086244689504387e-15,-3.1086244689504387e-15,0.0,-3.1086244689504387e-15,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,1,8,10000.0,0.0,0.1,4,2000,-3.1086244689504387e-15,-3.1086244689504387e-15,0.0,-3.1086244689504387e-15,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,2,8,10000.0,0.0,0.1,4,2000,-3.1086244689504387e-15,-3.1086244689504387e-15,0.0,-3.1086244689504387e-15,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,3,8,10000.0,0.0,0.1,4,2000,-3.1086244689504387e-15,-3.1086244689504387e-15,0.0,-3.1086244689504387e-15,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,4,8,10000.0,0.0,0.1,4,2000,-3.1086244689504387e-15,-3.1086244689504387e-15,0.0,-3.1086244689504387e-15,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,5,8,10000.0,0.0,0.1,4,2000,-3.1086244689504387e-15,-3.1086244689504387e-15,0.0,-3.1086244689504387e-15,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,6,8,10000.0,0.0,0.1,4,2000,-3.1086244689504387e-15,-3.1086244689504387e-15,0.0,-3.1086244689504387e-15,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,7,8,10000.0,0.0,0.1,4,2000,-3.1086244689504387e-15,-3.1086244689504387e-15,0.0,-3.1086244689504387e-15,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,8,8,10000.0,0.0,0.1,4,2000,-3.1086244689504387e-15,-3.1086244689504387e-15,0.0,-3.1086244689504387e-15,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,9,8,10000.0,0.0,0.1,4,2000,-3.1086244689504387e-15,-3.1086244689504387e-15,0.0,-3.1086244689504387e-15,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,10,8,10000.0,0.0,0.1,4,2000,-3.1086244689504387e-15,-3.1086244689504387e-15,0.0,-3.1086244689504387e-15,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,11,8,10000.0,0.0,0.1,4,2000,-3.1086244689504387e-15,-3.1086244689504387e-15,0.0,-3.1086244689504387e-15,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,12,8,10000.0,0.0,0.1,4,2000,-3.1086244689504387e-15,-3.1086244689504387e-15,0.0,-3.1086244689504387e-15,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,13,8,10000.0,0.0,0.1,4,2000,-3.1086244689504387e-15,-3.1086244689504387e-15,0.0,-3.1086244689504387e-15,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,14,8,10000.0,0.0,0.1,4,2000,-3.1086244689504387e-15,-3.1086244689504387e-15,0.0,-3.1086244689504387e-15,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,15,8,10000.0,0.0,0.1,4,2000,-3.1086244689504387e-15,-3.1086244689504387e-15,0.0,-3.1086244689504387e-15,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,16,8,10000.0,0.0,0.1,4,2000,-3.1086244689504387e-15,-3.1086244689504387e-15,0.0,-3.1086244689504387e-15,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,17,8,10000.0,0.0,0.1,4,2000,-3.1086244689504387e-15,-3.1086244689504387e-15,0.0,-3.1086244689504387e-15,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,18,8,10000.0,0.0,0.1,4,2000,-3.1086244689504387e-15,-3.1086244689504387e-15,0.0,-3.1086244689504387e-15,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,19,8,10000.0,0.0,0.1,4,2000,-3.1086244689504387e-15,-3.1086244689504387e-15,0.0,-3.1086244689504387e-15,400,0
gaussian,gaussian,kl_stl,kl,1,0,8,10000.0,0.0,0.1,4,2000,-3.552713678800501e-15,-3.552713678800501e-15,0.0,-3.552713678800501e-15,400,0
gaussian,gaussian,kl_stl,kl,1,1,8,10000.0,0.0,0.1,4,2000,-3.552713678800501e-15,-3.552713678800501e-15,0.0,-3.552713678800501e-15,400,0
gaussian,gaussian,kl_stl,kl,1,2,8,10000.0,0.0,0.1,4,2000,-3.552713678800501e-15,-3.552713678800501e-15,0.0,-3.552713678800501e-15,400,0
gaussian,gaussian,kl_stl,kl,1,3,8,10000.0,0.0,0.1,4,2000,-3.552713678800501e-15,-3.552713678800501e-15,0.0,-3.552713678800501e-15,400,0
gaussian,gaussian,kl_stl,kl,1,4,8,10000.0,0.0,0.1,4,2000,-3.552713678800501e-15,-3.552713678800501e-15,0.0,-3.552713678800501e-15,400,0
gaussian,gaussian,kl_stl,kl,1,5,8,10000.0,0.0,0.1,4,2000,-3.552713678800501e-15,-3.552713678800501e-15,0.0,-3.552713678800501e-15,400,0
gaussian,gaussian,kl_stl,kl,1,6,8,10000.0,0.0,0.1,4,2000,-3.552713678800501e-15,-3.552713678800501e-15,0.0,-3.552713678800501e-15,400,0
gaussian,gaussian,kl_stl,kl,1,7,8,10000.0,0.0,0.1,4,2000,-3.552713678800501e-15,-3.552713678800501e-15,0.0,-3.552713678800501e-15,400,0
gaussian,gaussian,kl_stl,kl,1,8,8,10000.0,0.0,0.1,4,2000,-3.552713678800501e-15,-3.552713678800501e-15,0.0,-3.552713678800501e-15,400,0
gaussian,gaussian,kl_stl,kl,1,9,8,10000.0,0.0,0.1,4,2000,-3.552713678800501e-15,-3.552713678800501e-15,0.0,-3.552713678800501e-15,400,0
gaussian,gaussian,kl_stl,kl,1,10,8,10000.0,0.0,0.1,4,2000,-3.552713678800501e-15,-3.552713678800501e-15,0.0,-3.552713678800501e-15,400,0
gaussian,gaussian,kl_stl,kl,1,11,8,10000.0,0.0,0.1,4,2000,-3.552713678800501e-15,-3.552713678800501e-15,0.0,-3.552713678800501e-15,400,0
gaussian,gaussian,kl_stl,kl,1,12,8,10000.0,0.0,0.1,4,2000,-3.552713678800501e-15,-3.552713678800501e-15,0.0,-3.552713678800501e-15,400,0
gaussian,gaussian,kl_stl,kl,1,13,8,10000.0,0.0,0.1,4,2000,-3.552713678800501e-15,-3.552713678800501e-15,0.0,-3.552713678800501e-15,400,0
gaussian,gaussian,kl_stl,kl,1,14,8,10000.0,0.0,0.1,4,2000,-3.552713678800501e-15,-3.552713678800501e-15,0.0,-3.552713678800501e-15,400,0
gaussian,gaussian,kl_stl,kl,1,15,8,10000.0,0.0,0.1,4,2000,-3.552713678800501e-15,-3.552713678800501e-15,0.0,-3.552713678800501e-15,400,0
gaussian,gaussian,kl_stl,kl,1,16,8,10000.0,0.0,0.1,4,2000,-3.552713678800501e-15,-3.552713678800501e-15,0.0,-3.552713678800501e-15,400,0
gaussian,gaussian,kl_stl,kl,1,17,8,10000.0,0.0,0.1,4,2000,-3.552713678800501e-15,-3.552713678800501e-15,0.0,-3.552713678800501e-15,400,0
gaussian,gaussian,kl_stl,kl,1,18,8,10000.0,0.0,0.1,4,2000,-3.552713678800501e-15,-3.552713678800501e-15,0.0,-3.552713678800501e-15,400,0
gaussian,gaussian,kl_stl,kl,1,19,8,10000.0,0.0,0.1,4,2000,-3.552713678800501e-15,-3.552713678800501e-15,0.0,-3.552713678800501e-15,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,0,8,10000.0,0.0,0.1,16,2000,-3.1086244689504387e-15,-3.1086244689504387e-15,0.0,-3.1086244689504387e-15,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,1,8,10000.0,0.0,0.1,16,2000,-3.1086244689504387e-15,-3.1086244689504387e-15,0.0,-3.1086244689504387e-15,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,2,8,10000.0,0.0,0.1,16,2000,-3.1086244689504387e-15,-3.1086244689504387e-15,0.0,-3.1086244689504387e-15,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,3,8,10000.0,0.0,0.1,16,2000,-3.1086244689504387e-15,-3.1086244689504387e-15,0.0,-3.1086244689504387e-15,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,4,8,10000.0,0.0,0.1,16,2000,-3.1086244689504387e-15,-3.1086244689504387e-15,0.0,-3.1086244689504387e-15,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,5,8,10000.0,0.0,0.1,16,2000,-3.1086244689504387e-15,-3.1086244689504387e-15,0.0,-3.1086244689504387e-15,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,6,8,10000.0,0.0,0.1,16,2000,-3.1086244689504387e-15,-3.1086244689504387e-15,0.0,-3.1086244689504387e-15,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,7,8,10000.0,0.0,0.1,16,2000,-3.1086244689504387e-15,-3.1086244689504387e-15,0.0,-3.1086244689504387e-15,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,8,8,10000.0,0.0,0.1,16,2000,-3.1086244689504387e-15,-3.1086244689504387e-15,0.0,-3.1086244689504387e-15,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,9,8,10000.0,0.0,0.1,16,2000,-3.1086244689504387e-15,-3.1086244689504387e-15,0.0,-3.1086244689504387e-15,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,10,8,10000.0,0.0,0.1,16,2000,-3.1086244689504387e-15,-3.1086244689504387e-15,0.0,-3.1086244689504387e-15,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,11,8,10000.0,0.0,0.1,16,2000,-3.1086244689504387e-15,-3.1086244689504387e-15,0.0,-3.1086244689504387e-15,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,12,8,10000.0,0.0,0.1,16,2000,-3.1086244689504387e-15,-3.1086244689504387e-15,0.0,-3.1086244689504387e-15,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,13,8,10000.0,0.0,0.1,16,2000,-3.1086244689504387e-15,-3.1086244689504387e-15,0.0,-3.1086244689504387e-15,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,14,8,10000.0,0.0,0.1,16,2000,-3.1086244689504387e-15,-3.1086244689504387e-15,0.0,-3.1086244689504387e-15,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,15,8,10000.0,0.0,0.1,16,2000,-3.1086244689504387e-15,-3.1086244689504387e-15,0.0,-3.1086244689504387e-15,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,16,8,10000.0,0.0,0.1,16,2000,-3.1086244689504387e-15,-3.1086244689504387e-15,0.0,-3.1086244689504387e-15,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,17,8,10000.0,0.0,0.1,16,2000,-3.1086244689504387e-15,-3.1086244689504387e-15,0.0,-3.1086244689504387e-15,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,18,8,10000.0,0.0,0.1,16,2000,-3.1086244689504387e-15,-3.1086244689504387e-15,0.0,-3.1086244689504387e-15,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,19,8,10000.0,0.0,0.1,16,2000,-3.1086244689504387e-15,-3.1086244689504387e-15,0.0,-3.1086244689504387e-15,400,0
gaussian,gaussian,kl_stl,kl,1,0,8,10000.0,0.0,0.1,16,2000,-3.552713678800501e-15,-3.552713678800501e-15,0.0,-3.552713678800501e-15,400,0
gaussian,gaussian,kl_stl,kl,1,1,8,10000.0,0.0,0.1,16,2000,-3.552713678800501e-15,-3.552713678800501e-15,0.0,-3.552713678800501e-15,400,0
gaussian,gaussian,kl_stl,kl,1,2,8,10000.0,0.0,0.1,16,2000,-3.552713678800501e-15,-3.552713678800501e-15,0.0,-3.552713678800501e-15,400,0
gaussian,gaussian,kl_stl,kl,1,3,8,10000.0,0.0,0.1,16,2000,-3.552713678800501e-15,-3.552713678800501e-15,0.0,-3.552713678800501e-15,400,0
gaussian,gaussian,kl_stl,kl,1,4,8,10000.0,0.0,0.1,16,2000,-3.552713678800501e-15,-3.552713678800501e-15,0.0,-3.552713678800501e-15,400,0
gaussian,gaussian,kl_stl,kl,1,5,8,10000.0,0.0,0.1,16,2000,-3.552713678800501e-15,-3.552713678800501e-15,0.0,-3.552713678800501e-15,400,0
gaussian,gaussian,kl_stl,kl,1,6,8,10000.0,0.0,0.1,16,2000,-3.552713678800501e-15,-3.552713678800501e-15,0.0,-3.552713678800501e-15,400,0
gaussian,gaussian,kl_stl,kl,1,7,8,10000.0,0.0,0.1,16,2000,-3.552713678800501e-15,-3.552713678800501e-15,0.0,-3.552713678800501e-15,400,0
gaussian,gaussian,kl_stl,kl,1,8,8,10000.0,0.0,0.1,16,2000,-3.552713678800501e-15,-3.552713678800501e-15,0.0,-3.552713678800501e-15,400,0
gaussian,gaussian,kl_stl,kl,1,9,8,10000.0,0.0,0.1,16,2000,-3.552713678800501e-15,-3.552713678800501e-15,0.0,-3.552713678800501e-15,400,0
gaussian,gaussian,kl_stl,kl,1,10,8,10000.0,0.0,0.1,16,2000,-3.552713678800501e-15,-3.552713678800501e-15,0.0,-3.552713678800501e-15,400,0
gaussian,gaussian,kl_stl,kl,1,11,8,10000.0,0.0,0.1,16,2000,-3.552713678800501e-15,-3.552713678800501e-15,0.0,-3.552713678800501e-15,400,0
gaussian,gaussian,kl_stl,kl,1,12,8,10000.0,0.0,0.1,16,2000,-3.552713678800501e-15,-3.552713678800501e-15,0.0,-3.552713678800501e-15,400,0
gaussian,gaussian,kl_stl,kl,1,13,8,10000.0,0.0,0.1,16,2000,-3.552713678800501e-15,-3.552713678800501e-15,0.0,-3.552713678800501e-15,400,0
gaussian,gaussian,kl_stl,kl,1,14,8,10000.0,0.0,0.1,16,2000,-3.552713678800501e-15,-3.552713678800501e-15,0.0,-3.552713678800501e-15,400,0
gaussian,gaussian,kl_stl,kl,1,15,8,10000.0,0.0,0.1,16,2000,-3.552713678800501e-15,-3.552713678800501e-15,0.0,-3.552713678800501e-15,400,0
gaussian,gaussian,kl_stl,kl,1,16,8,10000.0,0.0,0.1,16,2000,-3.552713678800501e-15,-3.552713678800501e-15,0.0,-3.552713678800501e-15,400,0
gaussian,gaussian,kl_stl,kl,1,17,8,10000.0,0.0,0.1,16,2000,-3.552713678800501e-15,-3.552713678800501e-15,0.0,-3.552713678800501e-15,400,0
gaussian,gaussian,kl_stl,kl,1,18,8,10000.0,0.0,0.1,16,2000,-3.552713678800501e-15,-3.552713678800501e-15,0.0,-3.552713678800501e-15,400,0
gaussian,gaussian,kl_stl,kl,1,19,8,10000.0,0.0,0.1,16,2000,-3.552713678800501e-15,-3.552713678800501e-15,0.0,-3.552713678800501e-15,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,0,32,10.0,0.0,0.1,1,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,1,32,10.0,0.0,0.1,1,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,2,32,10.0,0.0,0.1,1,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,3,32,10.0,0.0,0.1,1,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,4,32,10.0,0.0,0.1,1,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,5,32,10.0,0.0,0.1,1,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,6,32,10.0,0.0,0.1,1,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,7,32,10.0,0.0,0.1,1,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,8,32,10.0,0.0,0.1,1,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,9,32,10.0,0.0,0.1,1,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,10,32,10.0,0.0,0.1,1,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,11,32,10.0,0.0,0.1,1,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,12,32,10.0,0.0,0.1,1,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,13,32,10.0,0.0,0.1,1,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,14,32,10.0,0.0,0.1,1,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,15,32,10.0,0.0,0.1,1,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,16,32,10.0,0.0,0.1,1,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,17,32,10.0,0.0,0.1,1,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,18,32,10.0,0.0,0.1,1,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,19,32,10.0,0.0,0.1,1,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,kl_stl,kl,1,0,32,10.0,0.0,0.1,1,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,kl_stl,kl,1,1,32,10.0,0.0,0.1,1,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,kl_stl,kl,1,2,32,10.0,0.0,0.1,1,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,kl_stl,kl,1,3,32,10.0,0.0,0.1,1,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,kl_stl,kl,1,4,32,10.0,0.0,0.1,1,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,kl_stl,kl,1,5,32,10.0,0.0,0.1,1,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,kl_stl,kl,1,6,32,10.0,0.0,0.1,1,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,kl_stl,kl,1,7,32,10.0,0.0,0.1,1,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,kl_stl,kl,1,8,32,10.0,0.0,0.1,1,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,kl_stl,kl,1,9,32,10.0,0.0,0.1,1,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,kl_stl,kl,1,10,32,10.0,0.0,0.1,1,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,kl_stl,kl,1,11,32,10.0,0.0,0.1,1,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,kl_stl,kl,1,12,32,10.0,0.0,0.1,1,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,kl_stl,kl,1,13,32,10.0,0.0,0.1,1,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,kl_stl,kl,1,14,32,10.0,0.0,0.1,1,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,kl_stl,kl,1,15,32,10.0,0.0,0.1,1,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,kl_stl,kl,1,16,32,10.0,0.0,0.1,1,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,kl_stl,kl,1,17,32,10.0,0.0,0.1,1,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,kl_stl,kl,1,18,32,10.0,0.0,0.1,1,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,kl_stl,kl,1,19,32,10.0,0.0,0.1,1,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,0,32,10.0,0.0,0.1,4,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,1,32,10.0,0.0,0.1,4,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,2,32,10.0,0.0,0.1,4,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,3,32,10.0,0.0,0.1,4,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,4,32,10.0,0.0,0.1,4,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,5,32,10.0,0.0,0.1,4,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,6,32,10.0,0.0,0.1,4,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,7,32,10.0,0.0,0.1,4,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,8,32,10.0,0.0,0.1,4,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,9,32,10.0,0.0,0.1,4,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,10,32,10.0,0.0,0.1,4,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,11,32,10.0,0.0,0.1,4,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,12,32,10.0,0.0,0.1,4,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,13,32,10.0,0.0,0.1,4,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,14,32,10.0,0.0,0.1,4,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,15,32,10.0,0.0,0.1,4,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,16,32,10.0,0.0,0.1,4,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,17,32,10.0,0.0,0.1,4,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,18,32,10.0,0.0,0.1,4,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,19,32,10.0,0.0,0.1,4,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,kl_stl,kl,1,0,32,10.0,0.0,0.1,4,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,kl_stl,kl,1,1,32,10.0,0.0,0.1,4,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,kl_stl,kl,1,2,32,10.0,0.0,0.1,4,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,kl_stl,kl,1,3,32,10.0,0.0,0.1,4,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,kl_stl,kl,1,4,32,10.0,0.0,0.1,4,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,kl_stl,kl,1,5,32,10.0,0.0,0.1,4,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,kl_stl,kl,1,6,32,10.0,0.0,0.1,4,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,kl_stl,kl,1,7,32,10.0,0.0,0.1,4,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,kl_stl,kl,1,8,32,10.0,0.0,0.1,4,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,kl_stl,kl,1,9,32,10.0,0.0,0.1,4,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,kl_stl,kl,1,10,32,10.0,0.0,0.1,4,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,kl_stl,kl,1,11,32,10.0,0.0,0.1,4,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,kl_stl,kl,1,12,32,10.0,0.0,0.1,4,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,kl_stl,kl,1,13,32,10.0,0.0,0.1,4,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,kl_stl,kl,1,14,32,10.0,0.0,0.1,4,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,kl_stl,kl,1,15,32,10.0,0.0,0.1,4,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,kl_stl,kl,1,16,32,10.0,0.0,0.1,4,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,kl_stl,kl,1,17,32,10.0,0.0,0.1,4,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,kl_stl,kl,1,18,32,10.0,0.0,0.1,4,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,kl_stl,kl,1,19,32,10.0,0.0,0.1,4,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,0,32,10.0,0.0,0.1,16,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,1,32,10.0,0.0,0.1,16,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,2,32,10.0,0.0,0.1,16,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,3,32,10.0,0.0,0.1,16,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,4,32,10.0,0.0,0.1,16,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,5,32,10.0,0.0,0.1,16,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,6,32,10.0,0.0,0.1,16,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,7,32,10.0,0.0,0.1,16,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,8,32,10.0,0.0,0.1,16,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,9,32,10.0,0.0,0.1,16,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,10,32,10.0,0.0,0.1,16,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,11,32,10.0,0.0,0.1,16,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,12,32,10.0,0.0,0.1,16,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,13,32,10.0,0.0,0.1,16,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,14,32,10.0,0.0,0.1,16,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,15,32,10.0,0.0,0.1,16,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,16,32,10.0,0.0,0.1,16,2000,0.0,0.0,0.0,0.0,400,0
gaussian,gaussian,riemannian_stl,riemannian,1,17,32,10.0,0.0,0.1,16,2000,0.0,0.0,0.0,0.0,400,0
